base_event,edge_on,edge_off,duration
lick,2896.197600956,2896.230960872,0.03335991600033594
lick,2896.331360619,2896.397680452,0.06631983299985222
lick,2896.464960283,2896.531440115,0.06647983199991359
lick,2896.764879528,2896.83143936,0.0665598319997116
lick,2896.931119109,2896.997878941,0.06675983200011615
ITI,2898.631564143,2910.564881009,11.933316866000041
lick,2903.132423497,2903.199023329,0.06659983199961061
lick_bout,2903.132423497,2903.332382993,0.19995949599979213
lick,2903.332382993,2903.398822826,0.066439833000004
lick,2910.433085117,2910.466325033,0.033239916000184166
lick_bout,2910.433085117,2910.600044696,0.16695957900037683
lick,2910.600044696,2910.666404529,0.06635983299975123
lick,2911.933441339,2911.999881172,0.066439833000004
lick_bout,2911.933441339,2911.933441339,0.0
start_cues,2912.064881009,NA,NA
rewarded_cues,2912.064881009,NA,NA
start_tone,2912.064881009,2912.165040756,0.10015974699990693
rewarded_first_licks,2916.0004711,NA,NA
lick,2916.0004711,2916.033831016,0.033359915999881196
lick_bout,2916.0004711,2917.167748162,1.1672770619998118
solenoid,2916.0005911,2916.029791027,0.029199927000263415
reward_tone,2916.0006711,2916.200790596,0.2001194959998429
reward_tones,2916.0006711,NA,NA
outcome_tones,2916.0006711,NA,NA
lick,2916.133830765,2916.200510597,0.06667983200031813
lick,2916.367590176,2916.400550093,0.032959917000425776
lick,2916.50098984,2916.534429756,0.03343991600013396
lick,2916.60058959,2916.667269422,0.06667983200031813
lick,2916.767829168,2916.800589086,0.03275991800001066
lick,2916.867588917,2916.93402875,0.066439833000004
lick,2917.000628582,2917.100668331,0.10003974900018875
lick,2917.167748162,2917.234347994,0.06659983200006536
lick_bout,2918.63422447,2918.63422447,0.0
lick,2918.63422447,2918.700864302,0.06663983199996437
ITI,2919.7006711,2928.746115236,9.045444136000242
lick,2925.368927515,2925.401887432,0.03295991699997103
lick_bout,2925.368927515,2925.536047094,0.16711957899997287
lick,2925.536047094,2925.568527012,0.032479917999808094
lick,2929.502477108,2929.569596939,0.06711983099967256
lick_bout,2929.502477108,2929.9028361,0.4003589919998376
lick,2929.702796604,2929.73583652,0.03303991599977962
lick,2929.9028361,2929.969235933,0.06639983300010499
start_cues,2930.246115236,NA,NA
early_cues,2930.246115236,NA,NA
start_tone,2930.246115236,2930.346274984,0.10015974799989635
lick,2930.936273498,2930.969673414,0.03339991600023495
lick_bout,2930.936273498,2930.936273498,0.0
early_first_licks,2930.936273498,NA,NA
early_tones,2930.937553495,NA,NA
outcome_tones,2930.937553495,NA,NA
error_tone,2930.937553495,2931.138712989,0.2011594939999668
lick_bout,2931.43599224,2931.43599224,0.0
lick,2931.43599224,2931.536791986,0.10079974600012065
lick,2933.237107706,2933.303347539,0.06623983299959946
lick_bout,2933.237107706,2933.237107706,0.0
ITI,2934.637553495,2947.135388939,12.49783544400043
lick_bout,2943.30464236,2943.30464236,0.0
lick,2943.30464236,2943.338082276,0.03343991600013396
early_cues,2948.635388939,NA,NA
start_cues,2948.635388939,NA,NA
start_tone,2948.635388939,2948.735508687,0.10011974799999734
lick_bout,2951.93974062,2952.105900202,0.16615958200009118
early_first_licks,2951.93974062,NA,NA
lick,2951.93974062,2952.005700454,0.06595983399984107
error_tone,2951.941020617,2952.142140111,0.2011194940000678
early_tones,2951.941020617,NA,NA
outcome_tones,2951.941020617,NA,NA
lick,2952.105900202,2952.172340035,0.066439833000004
lick_bout,2955.274292225,2955.639451306,0.3651590810000016
lick,2955.274292225,2955.306212145,0.031919919999836566
lick,2955.439571809,2955.506491641,0.06691983200016693
lick,2955.639451306,2955.706611137,0.06715983100002632
ITI,2955.641020617,2966.938619083,11.297598466000181
lick,2956.406249375,2956.472969208,0.06671983300020656
lick_bout,2956.406249375,2956.406249375,0.0
lick_bout,2957.974005429,2958.140045011,0.1660395819999394
lick,2957.974005429,2958.007165345,0.0331599159999314
lick,2958.140045011,2958.206524843,0.06647983199991359
lick_bout,2961.873715611,2962.04087519,0.16715957899987188
lick,2961.873715611,2961.941035441,0.06731983000008768
lick,2962.04087519,2962.107155023,0.06627983299995321
lick_bout,2962.673833596,2962.673833596,0.0
lick,2962.673833596,2962.740593428,0.06675983200011615
lick_bout,2967.107902433,2967.274462014,0.16655958100000134
lick,2967.107902433,2967.14114235,0.033239916999718844
lick,2967.274462014,2967.341221846,0.0667598319996614
rewarded_cues,2968.438619083,NA,NA
start_cues,2968.438619083,NA,NA
start_tone,2968.438619083,2968.538778831,0.10015974799989635
lick_bout,2973.40876657,2973.40876657,0.0
lick,2973.40876657,2973.475806401,0.06703983100032929
rewarded_first_licks,2973.40876657,NA,NA
solenoid,2973.40888657,2973.438526495,0.029639925000083167
reward_tones,2973.40896657,NA,NA
reward_tone,2973.40896657,2973.609086066,0.20011949600029766
outcome_tones,2973.40896657,NA,NA
lick,2973.808765563,2973.842645478,0.03387991499994314
lick_bout,2973.808765563,2974.642603464,0.833837900999697
lick,2973.942885226,2974.00880506,0.0659198340003968
lick,2974.075924891,2974.142204724,0.06627983299995321
lick,2974.208884556,2974.275564388,0.06667983199986338
lick,2974.34220422,2974.409324051,0.0671198310001273
lick,2974.508883801,2974.542443716,0.03355991499984157
lick,2974.642603464,2974.67592338,0.033319915999982186
lick,2976.476238848,2976.542558681,0.06631983300030697
lick_bout,2976.476238848,2976.476238848,0.0
lick_bout,2977.042637422,2977.042637422,0.0
lick,2977.042637422,2977.109277254,0.06663983199996437
ITI,2977.10896657,2985.959891195,8.850924625000061
lick_bout,2977.90935524,2978.176074568,0.2667193279999083
lick,2977.90935524,2978.009434988,0.10007974800009833
lick,2978.176074568,2978.2427544,0.06667983200031813
early_cues,2987.459891195,NA,NA
start_tone,2987.459891195,2987.560010943,0.10011974799999734
start_cues,2987.459891195,NA,NA
lick,2988.4113288,2988.444568716,0.033239916000184166
lick_bout,2988.4113288,2989.078087121,0.6667583210000885
early_first_licks,2988.4113288,NA,NA
early_tones,2988.412608797,NA,NA
error_tone,2988.412608797,2988.61372829,0.20111949300007836
outcome_tones,2988.412608797,NA,NA
lick,2988.577648381,2988.644768212,0.0671198310001273
lick,2988.810967794,2988.877767626,0.06679983200001516
lick,2989.078087121,2989.144326955,0.06623983400004363
lick,2991.745160407,2991.81140024,0.06623983299959946
lick_bout,2991.745160407,2991.745160407,0.0
ITI,2992.112608797,3004.12212547,12.00951667299978
lick,2998.779142698,2998.846262529,0.06711983099967256
lick_bout,2998.779142698,2998.945702279,0.16655958100000134
lick,2998.945702279,2999.046062026,0.10035974699985672
lick_bout,3002.046214473,3002.246453969,0.2002394959999947
lick,3002.046214473,3002.113294304,0.0670798310002283
lick,3002.246453969,3002.279533886,0.033079917000122805
lick,3005.2133665,3005.247086415,0.03371991499989235
lick_bout,3005.2133665,3005.413805995,0.20043949499995506
lick,3005.413805995,3005.480045828,0.0662398330000542
start_tone,3005.62212547,3005.722285218,0.10015974799989635
start_cues,3005.62212547,NA,NA
early_cues,3005.62212547,NA,NA
lick,3007.380241044,3007.446920876,0.06667983200031813
lick_bout,3007.380241044,3007.380241044,0.0
early_first_licks,3007.380241044,NA,NA
error_tone,3007.381521041,3007.582680535,0.2011594939999668
outcome_tones,3007.381521041,NA,NA
early_tones,3007.381521041,NA,NA
lick_bout,3008.313918694,3008.313918694,0.0
lick,3008.313918694,3008.381518523,0.06759982899984607
lick,3008.947517099,3009.013916931,0.06639983200011557
lick_bout,3008.947517099,3008.947517099,0.0
ITI,3011.081521041,3022.889358222,11.80783718099974
lick,3016.081899137,3016.14825897,0.06635983299975123
lick_bout,3016.081899137,3016.281698634,0.19979949699973076
lick,3016.281698634,3016.348178467,0.06647983299990301
lick,3017.515055529,3017.581735361,0.06667983199986338
lick_bout,3017.515055529,3017.515055529,0.0
timeout_cues,3024.389358222,NA,NA
start_cues,3024.389358222,NA,NA
start_tone,3024.389358222,3024.48951797,0.1001597480003511
timeout_tone,3031.393260589,3033.397095545,2.0038349559999915
outcome_tones,3031.393260589,NA,NA
timeout_tones,3031.393260589,NA,NA
lick,3031.418740525,3031.484020361,0.06527983600017251
lick_bout,3031.418740525,3031.58378011,0.1650395850001587
lick,3031.58378011,3031.650459942,0.06667983199986338
ITI,3035.093260589,3042.253589471,7.160328882000158
lick,3036.117728695,3036.184848526,0.0671198310001273
lick_bout,3036.117728695,3036.484447772,0.36671907699974327
lick,3036.285208274,3036.351288107,0.06607983300000342
lick,3036.484447772,3036.551207604,0.06675983200011615
lick_bout,3041.051716274,3041.25175577,0.2000394960000449
lick,3041.051716274,3041.085356189,0.033639915000094334
lick,3041.25175577,3041.318475602,0.06671983200021714
start_cues,3043.753589471,NA,NA
rewarded_cues,3043.753589471,NA,NA
start_tone,3043.753589471,3043.853749219,0.10015974799989635
rewarded_first_licks,3048.720256967,NA,NA
lick_bout,3048.720256967,3048.720256967,0.0
lick,3048.720256967,3048.786256801,0.06599983400019482
solenoid,3048.720376967,3048.749496894,0.029119927000010648
reward_tone,3048.720496967,3048.920616463,0.2001194959998429
outcome_tones,3048.720496967,NA,NA
reward_tones,3048.720496967,NA,NA
lick_bout,3049.253375625,3050.853251597,1.5998759720000635
lick,3049.253375625,3049.319615458,0.0662398330000542
lick,3049.419615207,3049.453455121,0.033839914000054705
lick,3049.553014871,3049.586734786,0.03371991499989235
lick,3049.686374535,3049.753174367,0.06679983200001516
lick,3049.819894199,3049.853454114,0.033559915000296314
lick,3049.953053864,3049.98641378,0.033359915999881196
lick,3050.086333528,3050.15305336,0.06671983199976239
lick,3050.253173108,3050.31977294,0.06659983200006536
lick,3050.386492772,3050.486452521,0.09995974899993598
lick,3050.586852268,3050.620252184,0.03339991600023495
lick,3050.853251597,3050.920411428,0.06715983100002632
ITI,3052.420496967,3063.805895212,11.385398245000033
lick,3052.953846309,3052.987126225,0.033279916000083176
lick_bout,3052.953846309,3053.186845722,0.23299941300001592
lick,3053.186845722,3053.254005553,0.06715983100002632
lick,3056.253998001,3056.320997832,0.06699983099997553
lick_bout,3056.253998001,3056.454037497,0.2000394960000449
lick,3056.454037497,3056.520677329,0.06663983199996437
start_cues,3065.305895212,NA,NA
early_cues,3065.305895212,NA,NA
start_tone,3065.305895212,3065.406054959,0.10015974699990693
lick_bout,3066.655771813,3066.955811058,0.30003924500033463
lick,3066.655771813,3066.689171729,0.03339991600023495
early_first_licks,3066.655771813,NA,NA
error_tone,3066.65705181,3066.858211304,0.2011594939999668
early_tones,3066.65705181,NA,NA
outcome_tones,3066.65705181,NA,NA
lick,3066.788811478,3066.85549131,0.06667983200031813
lick,3066.955811058,3067.055890806,0.10007974800009833
lick,3069.389604931,3069.422564848,0.03295991699997103
lick_bout,3069.389604931,3069.389604931,0.0
ITI,3070.35705181,3084.089164147,13.732112336999762
lick,3074.156912928,3074.223152762,0.06623983400004363
lick_bout,3074.156912928,3074.32323251,0.16631958199968722
lick,3074.32323251,3074.389872342,0.06663983200041912
lick_bout,3074.789951335,3074.789951335,0.0
lick,3074.789951335,3074.823311251,0.03335991600033594
lick_bout,3082.591091695,3083.225050099,0.6339584039997135
lick,3082.591091695,3082.658091526,0.06699983099997553
lick,3082.791051191,3082.858091023,0.06703983199986396
lick,3082.991130688,3083.058130519,0.06699983099997553
lick,3083.225050099,3083.291129932,0.06607983300000342
lick_bout,3083.858328504,3083.858328504,0.0
lick,3083.858328504,3083.925048336,0.06671983200021714
start_cues,3085.589164147,NA,NA
rewarded_cues,3085.589164147,NA,NA
start_tone,3085.589164147,3085.689323895,0.1001597480003511
lick_bout,3090.058792894,3090.225512474,0.1667195800000627
rewarded_first_licks,3090.058792894,NA,NA
lick,3090.058792894,3090.092592809,0.03379991500014512
solenoid,3090.058912894,3090.088032821,0.029119927000010648
outcome_tones,3090.059032894,NA,NA
reward_tones,3090.059032894,NA,NA
reward_tone,3090.059032894,3090.25915239,0.2001194959998429
lick,3090.225512474,3090.25887239,0.033359915999881196
lick,3090.525551719,3090.592231551,0.06667983200031813
lick_bout,3090.525551719,3091.459029369,0.9334776499999862
lick,3090.659151383,3090.692231299,0.03307991600013338
lick,3090.792631047,3090.826070962,0.03343991499968979
lick,3090.928070706,3090.959030628,0.030959921999965445
lick,3091.02563046,3091.092270292,0.06663983200041912
lick,3091.192270041,3091.225709956,0.03343991500014454
lick,3091.459029369,3091.5262692,0.06723983100027908
lick,3092.359547102,3092.425826935,0.06627983299995321
lick_bout,3092.359547102,3092.359547102,0.0
ITI,3093.759032894,3102.306398283,8.547365388999879
lick,3098.494011658,3098.527811573,0.03379991499969037
lick_bout,3098.494011658,3098.760490987,0.2664793290000489
lick,3098.626731324,3098.660491239,0.03375991499979136
lick,3098.760490987,3098.82677082,0.06627983299995321
start_tone,3103.806398283,3103.906558031,0.10015974799989635
start_cues,3103.806398283,NA,NA
rewarded_cues,3103.806398283,NA,NA
lick,3107.894747991,3107.961427823,0.06667983200031813
lick_bout,3107.894747991,3107.894747991,0.0
rewarded_first_licks,3107.894747991,NA,NA
solenoid,3107.89486799,3107.924267916,0.029399926000223786
outcome_tones,3107.89494799,NA,NA
reward_tone,3107.89494799,3108.095067486,0.2001194959998429
reward_tones,3107.89494799,NA,NA
lick_bout,3108.3281469,3109.661663542,1.333516642000177
lick,3108.3281469,3108.361426816,0.033279916000083176
lick,3108.428546647,3108.49482648,0.06627983299995321
lick,3108.594866228,3108.628826143,0.033959915000195906
lick,3108.695265975,3108.761545808,0.06627983299995321
lick,3108.861905556,3108.894865473,0.032959917000425776
lick,3108.994865221,3109.028225137,0.033359915999881196
lick,3109.129024883,3109.161544801,0.03251991800016185
lick,3109.394904214,3109.428624129,0.0337199150003471
lick,3109.661663542,3109.728263375,0.06659983300005479
lick,3110.261702032,3110.36174178,0.10003974800019932
lick_bout,3110.261702032,3110.261702032,0.0
ITI,3111.59494799,3124.166663248,12.57171525800004
lick,3120.296476768,3120.3631966,0.06671983199976239
lick_bout,3120.296476768,3120.296476768,0.0
start_tone,3125.666663248,3125.766822996,0.10015974799989635
start_cues,3125.666663248,NA,NA
early_cues,3125.666663248,NA,NA
early_first_licks,3127.030859814,NA,NA
lick,3127.030859814,3127.097939645,0.0670798310002283
lick_bout,3127.030859814,3127.197499394,0.16663957999980994
error_tone,3127.032139811,3127.233259304,0.20111949300007836
outcome_tones,3127.032139811,NA,NA
early_tones,3127.032139811,NA,NA
lick,3127.197499394,3127.264819225,0.0673198310000771
ITI,3130.732139811,3143.39493484,12.662795029000335
lick_bout,3132.631605714,3132.798565293,0.1669595789999221
lick,3132.631605714,3132.699005544,0.0673998299998857
lick,3132.798565293,3132.864965126,0.06639983299965024
lick_bout,3136.232196649,3136.399276228,0.16707957900007386
lick,3136.232196649,3136.265876564,0.03367991499999334
lick,3136.399276228,3136.465436062,0.06615983400024561
lick_bout,3138.232431613,3138.232431613,0.0
lick,3138.232431613,3138.299151445,0.06671983200021714
start_tone,3144.89493484,3144.995094587,0.10015974699990693
rewarded_cues,3144.89493484,NA,NA
start_cues,3144.89493484,NA,NA
lick,3151.568198039,3151.634317873,0.06611983399989185
rewarded_first_licks,3151.568198039,NA,NA
lick_bout,3151.568198039,3151.568198039,0.0
solenoid,3151.568318039,3151.597837965,0.029519925999920815
outcome_tones,3151.568398039,NA,NA
reward_tones,3151.568398039,NA,NA
reward_tone,3151.568398039,3151.768517535,0.2001194959998429
lick,3151.9014372,3151.934437117,0.03299991699987004
lick_bout,3151.9014372,3152.801594934,0.900157734000004
lick,3152.034396865,3152.067956781,0.03355991599983099
lick,3152.134436614,3152.167916529,0.03347991500004355
lick,3152.267796278,3152.301196194,0.03339991600023495
lick,3152.401635941,3152.434435858,0.03279991699992024
lick,3152.535155605,3152.568435521,0.033279916000083176
lick,3152.667795271,3152.701635186,0.03383991500004413
lick,3152.801594934,3152.867834767,0.0662398330000542
lick_bout,3153.201593927,3153.201593927,0.0
lick,3153.201593927,3153.234553844,0.03295991699997103
lick,3154.634750319,3154.701470151,0.06671983200021714
lick_bout,3154.634750319,3154.634750319,0.0
ITI,3155.268398039,3163.66420381,8.395805770999687
lick,3156.968424444,3157.00178436,0.033359915999881196
lick_bout,3156.968424444,3157.135224024,0.16679957999986073
lick,3157.135224024,3157.201823856,0.06659983200006536
lick,3161.202413784,3161.2358537,0.03343991600013396
lick_bout,3161.202413784,3161.469013113,0.26659932900020067
lick,3161.336733446,3161.40277328,0.06603983400009383
lick,3161.469013113,3161.536172944,0.06715983100002632
lick,3162.33621093,3162.435930679,0.09971974900008718
lick_bout,3162.33621093,3162.33621093,0.0
lick_bout,3162.835969672,3163.369328329,0.533358657000008
lick,3162.835969672,3163.002569252,0.16659957999991093
lick,3163.102649,3163.202608749,0.09995974899993598
lick,3163.369328329,3163.469368077,0.10003974800019932
lick_bout,3163.70268749,3163.70268749,0.0
lick,3163.70268749,3163.836167154,0.1334796640003333
lick,3164.20280623,3164.302845979,0.100039748999734
lick_bout,3164.20280623,3164.20280623,0.0
lick,3164.502845475,3164.53668539,0.03383991500004413
lick_bout,3164.502845475,3164.569485307,0.06663983199996437
lick,3164.569485307,3164.702844972,0.13335966500017093
early_cues,3165.16420381,NA,NA
start_tone,3165.16420381,3165.264323558,0.10011974799999734
start_cues,3165.16420381,NA,NA
lick,3167.469958005,3167.603757668,0.1337996629999907
lick_bout,3167.469958005,3167.469958005,0.0
early_first_licks,3167.469958005,NA,NA
outcome_tones,3167.471238002,NA,NA
error_tone,3167.471238002,3167.672397496,0.2011594939999668
early_tones,3167.471238002,NA,NA
ITI,3171.171238002,3181.767438234,10.596200232000228
lick,3174.904339288,3174.970979121,0.0666398329999538
lick_bout,3174.904339288,3174.904339288,0.0
lick_bout,3175.270978365,3175.270978365,0.0
lick,3175.270978365,3175.338098196,0.0671198310001273
lick,3183.139278556,3183.172158474,0.032879917999707686
lick_bout,3183.139278556,3183.839076795,0.6997982389998469
start_tone,3183.267438234,3183.275037711,0.0075994769999852
early_cues,3183.267438234,NA,NA
start_cues,3183.267438234,NA,NA
early_first_licks,3183.272598221,NA,NA
lick,3183.272598221,3183.339198053,0.06659983200006536
outcome_tones,3183.275037711,NA,NA
early_tones,3183.275037711,NA,NA
error_tone,3183.275037711,3183.475037711,0.1999999999998181
lick,3183.472237718,3183.53887755,0.06663983199996437
lick,3183.672637214,3183.738877047,0.0662398330000542
lick,3183.839076795,3183.905636627,0.06655983200016635
ITI,3186.975037711,3204.279701557,17.30466384600004
lick,3188.073266135,3188.10674605,0.03347991500004355
lick_bout,3188.073266135,3188.073266135,0.0
lick_bout,3189.606422275,3189.606422275,0.0
lick,3189.606422275,3189.673142107,0.06671983199976239
lick_bout,3190.473420092,3190.74017942,0.2667593279998073
lick,3190.473420092,3190.639979673,0.16655958100000134
lick,3190.74017942,3190.806619253,0.066439833000004
lick_bout,3203.175028115,3203.341707695,0.1666795800001637
lick,3203.175028115,3203.20886803,0.03383991500004413
lick,3203.341707695,3203.408787526,0.0670798310002283
early_cues,3205.779701557,NA,NA
start_tone,3205.779701557,3205.879861305,0.10015974799989635
start_cues,3205.779701557,NA,NA
lick,3208.709174182,3208.742774097,0.033599915000195324
early_first_licks,3208.709174182,NA,NA
lick_bout,3208.709174182,3208.909253678,0.2000794959999439
early_tones,3208.710454179,NA,NA
error_tone,3208.710454179,3208.911573672,0.20111949300007836
outcome_tones,3208.710454179,NA,NA
lick,3208.909253678,3208.942613594,0.033359915999881196
lick,3212.243525284,3212.310125116,0.06659983200006536
lick_bout,3212.243525284,3212.243525284,0.0
ITI,3212.410454179,3222.740975079,10.330520899999556
lick,3219.211187742,3219.277267576,0.06607983399999284
lick_bout,3219.211187742,3219.344347407,0.1331596649997664
lick,3219.344347407,3219.444067156,0.09971974900008718
lick,3219.710666485,3219.777466317,0.06679983200001516
lick_bout,3219.710666485,3219.710666485,0.0
lick,3220.511424469,3220.610864219,0.09943975000032879
lick_bout,3220.511424469,3220.511424469,0.0
lick_bout,3224.044695574,3224.211415154,0.1667195800000627
lick,3224.044695574,3224.111975404,0.06727983000018867
lick,3224.211415154,3224.278494985,0.0670798310002283
rewarded_cues,3224.240975079,NA,NA
start_tone,3224.240975079,3224.341094827,0.10011974799999734
start_cues,3224.240975079,NA,NA
lick,3230.546079206,3230.579039123,0.03295991699997103
lick_bout,3230.546079206,3232.012475514,1.466396308000185
rewarded_first_licks,3230.546079206,NA,NA
solenoid,3230.546199206,3230.575879131,0.029679924999982177
outcome_tones,3230.546279205,NA,NA
reward_tones,3230.546279205,NA,NA
reward_tone,3230.546279205,3230.746398702,0.20011949700028708
lick,3230.679038871,3230.745638703,0.06659983200006536
lick,3230.946118199,3230.979598114,0.03347991500004355
lick,3231.179037612,3231.212397528,0.03335991600033594
lick,3231.312437276,3231.346237191,0.03379991500014512
lick,3231.44627694,3231.512716772,0.06643983200001458
lick,3231.579516604,3231.646196436,0.06667983199986338
lick,3231.712476269,3231.7795561,0.06707983099977355
lick,3232.012475514,3232.079635345,0.06715983100002632
ITI,3234.246279205,3241.484207892,7.2379286870000215
lick_bout,3235.980145525,3235.980145525,0.0
lick,3235.980145525,3236.046865357,0.06671983200021714
lick,3237.913340658,3237.946740574,0.03339991600023495
lick_bout,3237.913340658,3238.080060238,0.1667195800000627
lick,3238.080060238,3238.146740071,0.0666798329998528
lick,3241.214332348,3241.281132179,0.06679983100002573
lick_bout,3241.214332348,3241.382571924,0.16823957599990536
lick,3241.382571924,3241.413931845,0.03135992100033036
start_tone,3242.984207892,3243.08436764,0.10015974799989635
start_cues,3242.984207892,NA,NA
early_cues,3242.984207892,NA,NA
lick_bout,3245.414401774,3245.581321353,0.16691957900002308
lick,3245.414401774,3245.44780169,0.033399915999780205
early_first_licks,3245.414401774,NA,NA
outcome_tones,3245.41568177,NA,NA
early_tones,3245.41568177,NA,NA
error_tone,3245.41568177,3245.616841264,0.2011594939999668
lick,3245.581321353,3245.648161185,0.06683983199991417
ITI,3249.11568177,3262.825474163,13.709792393000043
lick_bout,3249.782510777,3249.915590441,0.13307966399997895
lick,3249.782510777,3249.815150694,0.032639916999869456
lick,3249.915590441,3249.982150274,0.06655983300015578
lick_bout,3254.349419279,3254.51577886,0.16635958100005155
lick,3254.349419279,3254.382739195,0.033319915999982186
lick,3254.51577886,3254.549098776,0.033319915999982186
lick,3259.049687446,3259.083487361,0.03379991500014512
lick_bout,3259.049687446,3259.18312711,0.13343966399997953
lick,3259.18312711,3259.249806942,0.06667983199986338
start_cues,3264.325474163,NA,NA
rewarded_cues,3264.325474163,NA,NA
start_tone,3264.325474163,3264.425633911,0.1001597480003511
lick,3270.584978405,3270.651458237,0.06647983199991359
rewarded_first_licks,3270.584978405,NA,NA
lick_bout,3270.584978405,3270.584978405,0.0
solenoid,3270.585098404,3270.61441833,0.02931992599997102
outcome_tones,3270.585218404,NA,NA
reward_tones,3270.585218404,NA,NA
reward_tone,3270.585218404,3270.7852979,0.2000794959999439
lick_bout,3271.018017314,3271.852015215,0.8339979009997478
lick,3271.018017314,3271.051897229,0.03387991499994314
lick,3271.118057063,3271.185176894,0.0671198310001273
lick,3271.284776643,3271.352296473,0.06751983000003747
lick,3271.418656306,3271.485256138,0.06659983200006536
lick,3271.584975887,3271.619095801,0.03411991400025727
lick,3271.852015215,3271.918215048,0.0661998330001552
lick,3272.91837253,3272.951772446,0.03339991600023495
lick_bout,3272.91837253,3272.91837253,0.0
chrimson_100,3292.722082673,3292.822082421,0.09999974799984557
chrimson_300,3295.72211512,3295.822114868,0.09999974799984557
chrimson_500,3298.722107567,3298.822107315,0.09999974799984557
chrimson_700,3301.722140014,3301.822139762,0.09999974799984557
chrimson_1000,3304.722172461,3304.82217221,0.09999974900028974
chr2_100,3307.722164909,3307.822164657,0.09999974799984557
chr2_300,3310.722197356,3310.822197104,0.09999974800030031
chr2_500,3313.722229803,3313.822229551,0.09999974799984557
chr2_700,3316.72226225,3316.822261998,0.09999974800030031
chr2_1000,3319.722254697,3319.822254446,0.09999974899983499
chrimson_100,3322.722287145,3322.822286893,0.09999974800030031
chrimson_300,3325.722319592,3325.82231934,0.09999974799984557
chrimson_500,3328.722312039,3328.822351787,0.10003974800019932
chrimson_700,3331.722344486,3331.822344234,0.09999974799984557
chrimson_1000,3334.722376933,3334.822376682,0.09999974900028974
chr2_100,3337.722409381,3337.822409129,0.09999974799984557
chr2_300,3340.722401828,3340.822401576,0.09999974800030031
chr2_500,3343.722434275,3343.822434023,0.09999974799984557
chr2_700,3346.722466722,3346.82246647,0.09999974800030031
chr2_1000,3349.722459169,3349.822458918,0.09999974899983499
chrimson_100,3352.722491617,3352.822491365,0.09999974800030031
chrimson_300,3355.722524064,3355.822523812,0.09999974799984557
chrimson_500,3358.722556511,3358.822556259,0.09999974799984557
chrimson_700,3361.722548958,3361.822548706,0.09999974799984557
chrimson_1000,3364.722581405,3364.822581154,0.09999974900028974
chr2_100,3367.722613853,3367.822613601,0.09999974799984557
chr2_300,3370.7226063,3370.822606048,0.09999974800030031
chr2_500,3373.722638747,3373.822638495,0.09999974799984557
chr2_700,3376.722671194,3376.822670942,0.09999974799984557
chr2_1000,3379.722663641,3379.82266339,0.09999974899983499
chrimson_100,3382.722696089,3382.822695837,0.09999974800030031
chrimson_300,3385.722728536,3385.822728284,0.09999974799984557
chrimson_500,3388.722760983,3388.822760731,0.09999974799984557
chrimson_700,3391.72275343,3391.822753178,0.09999974799984557
chrimson_1000,3394.722785877,3394.822785626,0.09999974899983499
chr2_100,3397.722818325,3397.822818073,0.09999974799984557
chr2_300,3400.722810772,3400.82281052,0.09999974800030031
chr2_500,3403.722843219,3403.822842967,0.09999974799984557
chr2_700,3406.722875666,3406.822875414,0.09999974799984557
chr2_1000,3409.722908113,3409.822907862,0.09999974900028974
chrimson_100,3412.722900561,3412.822900309,0.09999974799984557
chrimson_300,3415.722933008,3415.822932756,0.09999974799984557
chrimson_500,3418.722965455,3418.822965203,0.09999974799984557
chrimson_700,3421.722957902,3421.82295765,0.09999974799984557
chrimson_1000,3424.722990349,3424.822990098,0.09999974899983499
chr2_100,3427.723022797,3427.823022545,0.09999974800030031
chr2_300,3430.723015244,3430.823054992,0.10003974799974458
chr2_500,3433.723047691,3433.823047439,0.09999974800030031
chr2_700,3436.723080138,3436.823079886,0.09999974799984557
chr2_1000,3439.723112585,3439.823112334,0.09999974900028974
chrimson_100,3442.723105033,3442.823144781,0.10003974799974458
chrimson_300,3445.72313748,3445.823137228,0.09999974800030031
chrimson_500,3448.723169927,3448.823169675,0.09999974799984557
chrimson_700,3451.723202374,3451.823202122,0.09999974800030031
chrimson_1000,3454.723194821,3454.82319457,0.09999974899983499
chr2_100,3457.723227269,3457.823227017,0.09999974800030031
chr2_300,3460.723259716,3460.823259464,0.09999974799984557
chr2_500,3463.723252163,3463.823251911,0.09999974800030031
chr2_700,3466.72328461,3466.823284358,0.09999974799984557
chr2_1000,3469.723317057,3469.823316806,0.09999974900028974
chrimson_100,3472.723349505,3472.823349253,0.09999974799984557
chrimson_300,3475.723341952,3475.8233417,0.09999974800030031
chrimson_500,3478.723374399,3478.823374147,0.09999974799984557
chrimson_700,3481.723406846,3481.823406594,0.09999974799984557
chrimson_1000,3484.723399293,3484.823399042,0.09999974899983499
chr2_100,3487.723431741,3487.823431489,0.09999974800030031
chr2_300,3490.723464188,3490.823463936,0.09999974799984557
chr2_500,3493.723456635,3493.823456383,0.09999974800030031
chr2_700,3496.723489082,3496.82348883,0.09999974799984557
chr2_1000,3499.723521529,3499.823521278,0.09999974899983499
chrimson_100,3502.723553977,3502.823553725,0.09999974799984557
chrimson_300,3505.723546424,3505.823546172,0.09999974800030031
chrimson_500,3508.723578871,3508.823578619,0.09999974799984557
chrimson_700,3511.723611318,3511.823611066,0.09999974799984557
chrimson_1000,3514.723643765,3514.823643514,0.09999974900028974
chr2_100,3517.723636213,3517.823635961,0.09999974799984557
